protein1	protein2	label	predict	predict_probability
AT5G17390	TuMV_CP	0	0	0.0003711649333126843
AT4G19930	TuMV_P3	0	0	0.0004363013431429863
AT2G20710	TEV_P3N-PIPO	0	0	0.0002482442941982299
AT4G00080	TuMV_NIb	0	0	0.11834783107042313
AT1G09812	TuMV_NIb	0	0	0.05357623100280762
AT1G29535	TEV_VPg	0	0	0.00893715675920248
AT5G53050	TMV_P03583	0	0	0.007048266939818859
AT1G74240	TEV_NIa-Pro	0	0	0.0299507025629282
AT1G11890	TuMV_6K2	1	0	0.14419898390769958
AT4G27800	CaLCuV_Q96705	0	0	0.0006155897863209248
AT2G23987	TuMV_6K2	0	0	0.0005793228629045188
AT5G41410	TuMV_CP	0	0	0.0015838057734072208
AT1G23740	TEV_VPg	1	1	0.6045899391174316
AT1G03330	TEV_VPg	0	0	0.10009288042783737
AT4G28397	TuMV_6K2	0	0	0.0007160644745454192
AT5G59400	TuMV_P3	0	0	0.0012627990217879415
AT3G32050	TuMV_CI	0	0	0.0009849895723164082
AT1G12520	TuMV_6K1	0	0	0.001402039546519518
AT4G12230	TuMV_CP	0	0	0.0006453717360273004
AT1G49110	TuMV_CI	0	0	0.0019620172679424286
AT1G33060	CaLCuV_Q96702	0	0	0.0005681818001903594
AT3G13700	TEV_VPg	0	0	0.01384742558002472
AT3G19000	TuMV_CP	0	0	0.0023633104283362627
AT1G55490	TEV_NIa-Pro	1	1	0.9703664183616638
AT5G66960	TuMV_P3	0	0	0.0005530239432118833
AT4G01900	TuMV_6K1	0	0	0.001321836025454104
AT5G13440	TEV_VPg	1	0	0.30245131254196167
AT5G01720	TuMV_6K1	0	0	0.0007657464011572301
AT4G27430	TuMV_6K1	0	0	0.0008332589059136808
AT1G23790	TuMV_CP	0	0	0.0007173519697971642
AT3G06960	CaLCuV_Q96707	0	0	0.09443330764770508
AT3G10970	TEV_VPg	0	0	0.03921716287732124
AT4G14250	CaLCuV_Q96706	0	0	0.013040297664701939
AT3G15250	TuMV_CP	0	0	0.0008963528671301901
AT2G44580	TEV_VPg	0	0	0.0009527380461804569
AT1G77470	CMV_Q00271	0	0	0.01053163968026638
AT2G28410	CaLCuV_Q96702	0	0	0.0008363619563169777
AT4G10710	TuMV_P3	0	0	0.0011383122764527798
AT1G64090	PVX_P07698	1	1	0.9392974376678467
AT1G09000	TEV_P3N-PIPO	0	0	0.00043077324517071247
AT1G73260	TuMV_6K2	0	0	0.008747703395783901
AT2G04550	TuMV_P3	0	0	0.0014917331282049417
AT3G02780	TEV_VPg	1	0	0.03233751282095909
AT1G12250	TuMV_CI	0	0	0.2587808668613434
AT5G52660	TuMV_CP	0	0	0.0012670953292399645
AT3G11630	TEV_VPg	1	1	0.8569558262825012
AT2G31850	TuMV_NIb	0	0	0.011323700658977032
AT4G14270	TEV_P3N-PIPO	0	0	0.00017408358689863235
AT2G36090	TuMV_NIb	0	0	0.040952716022729874
AT1G04555	TuMV_6K2	0	0	0.0018730948213487864
AT3G13490	TuMV_NIb	1	0	0.1900927722454071
AT5G08190	TEV_P3N-PIPO	0	0	0.002384776948019862
AT5G19340	CaLCuV_Q96702	0	0	0.0005503115244209766
AT1G79690	TuMV_NIb	1	0	0.14111517369747162
AT3G10360	TEV_P3N-PIPO	0	0	0.00037953470018692315
AT1G48410	CMV_Q66125	1	1	0.9610633850097656
AT3G02970	TuMV_CI	1	0	0.03791627660393715
AT1G49850	CMV_P06012	0	0	0.002332050818949938
AT2G41750	TEV_P3N-PIPO	0	0	0.0028665915597230196
AT3G10974	TuMV_6K1	0	0	0.0008541460847482085
AT3G42155	TEV_VPg	0	0	0.004090572707355022
AT4G27880	CaLCuV_Q96706	0	0	0.21339908242225647
AT5G53170	TEV_VPg	0	0	0.06766679883003235
AT2G48090	CaLCuV_Q96707	0	0	0.007428485434502363
AT2G07140	CaLCuV_Q96707	0	0	0.0031405705958604813
AT2G19630	CMV_P06011	0	0	0.0018246449762955308
AT3G12780	TEV_NIa-Pro	1	1	0.9890949130058289
AT5G18310	TEV_P3N-PIPO	0	0	0.00031871494138613343
AT5G20045	CaLCuV_Q96702	0	0	0.00031015125568956137
AT4G30070	TEV_VPg	0	0	0.0022835221607238054
AT2G41300	TEV_VPg	0	0	0.00803397037088871
AT1G24390	TEV_NIa-Pro	0	0	0.00115513417404145
AT2G27510	TEV_NIa-Pro	0	1	0.9637528657913208
AT5G12230	CaLCuV_Q96706	0	0	0.02678297646343708
AT3G44080	RSV_Q89717	0	0	0.0031093305442482233
AT1G27640	TuMV_CP	0	0	0.0003089592501055449
AT3G48250	TuMV_6K2	0	0	0.0008266792865470052
AT1G32990	TEV_NIa-Pro	0	0	0.4491361677646637
AT3G54010	TEV_VPg	0	0	0.0019552966114133596
AT3G22142	TuMV_6K1	0	0	0.0012561902403831482
AT4G31800	TuMV_CP	0	0	0.0005727700772695243
AT3G45670	TuMV_6K2	0	0	0.0003084600903093815
AT3G53070	CMV_P03605	0	0	0.0014151426730677485
AT3G06650	TuMV_6K2	0	0	0.02119266428053379
AT2G16790	TuMV_NIb	0	0	0.106594018638134
AT1G66070	TuMV_CP	0	0	0.005541777703911066
AT4G27380	TEV_NIa-Pro	0	0	0.002371840877458453
AT5G12030	TuMV_CP	0	0	0.005193182732909918
AT3G18165	TEV_P3N-PIPO	0	0	0.0004771911189891398
AT5G53860	CaLCuV_Q96705	0	0	0.0011085184523835778
AT5G44170	TuMV_6K2	0	0	0.0003568677057046443
AT5G41800	TEV_VPg	0	0	0.00979330949485302
AT4G05260	TuMV_P3	0	0	0.0003091560793109238
AT3G03760	CaLCuV_Q96705	0	0	0.0007879444747231901
AT5G46460	TuMV_CP	0	0	0.00036911724600940943
AT3G04930	CMV_Q00271	0	0	0.0017771221464499831
AT3G61010	TEV_NIa-Pro	0	0	0.0017910993192344904
AT5G50520	TEV_P3N-PIPO	0	0	0.0006106685614213347
AT1G22530	TEV_P3N-PIPO	0	0	0.00039459331310354173
AT2G39020	CaLCuV_Q96707	0	0	0.040819521993398666
AT5G15470	TEV_VPg	0	0	0.01452253945171833
AT5G50340	TuMV_CI	0	0	0.008944951929152012
AT2G37750	TEV_P3N-PIPO	0	0	0.001133174984715879
AT1G15120	TEV_NIa-Pro	0	0	0.008497567847371101
AT5G60230	TuMV_CI	0	0	0.00533125689253211
AT3G17950	TEV_NIa-Pro	0	0	0.002311025047674775
AT2G21490	TuMV_6K2	0	0	0.0019560682121664286
AT4G36460	TuMV_CP	0	0	0.0004206598096061498
AT2G29580	TuMV_NIb	0	0	0.07515129446983337
AT1G61780	TEV_P3N-PIPO	0	0	0.0018286592094227672
AT1G69295	TuMV_NIb	1	0	0.4064099192619324
AT2G07734	TuMV_P3	0	0	0.0008954270742833614
AT3G28875	TEV_NIa-Pro	0	0	0.0028503811918199062
AT2G17980	TuMV_NIb	1	0	0.12192261964082718
AT2G12462	TuMV_6K1	0	0	0.0003634349850472063
ATCG01070	TuMV_CI	0	0	0.04002391919493675
AT5G06520	TuMV_6K2	0	0	0.0003760486142709851
AT3G26010	TuMV_NIb	0	0	0.013876457698643208
AT2G38020	TEV_P3N-PIPO	0	0	0.00042242612107656896
AT4G30060	PVX_P07698	0	0	0.0066046095453202724
AT4G28775	TuMV_NIb	0	0	0.010586329735815525
AT5G14460	TuMV_6K1	0	0	0.0008218602742999792
AT2G38570	TEV_VPg	0	0	0.006053702440112829
AT2G42750	TuMV_6K2	0	0	0.0025590602308511734
AT1G63260	AMV_P03593	0	0	0.004814811050891876
AT4G21510	TEV_NIa-Pro	0	0	0.0008186989580281079
AT5G35460	TuMV_CP	0	0	0.0004941564984619617
AT3G14415	AlMV_Q2TJB1	0	0	0.368407279253006
AT4G14720	TGMV_P03562	1	0	0.01094779372215271
AT2G39530	TEV_P3N-PIPO	0	0	0.0013967420672997832
AT2G34830	TuMV_P3	0	0	0.0005441071698442101
AT4G24730	TuMV_P3	0	0	0.004939928185194731
AT2G47470	TuMV_CI	0	0	0.06375312060117722
AT2G14110	TuMV_6K1	0	0	0.0011314625153318048
AT5G64401	TuMV_CI	0	0	0.005093070212751627
AT4G18830	TuMV_6K1	0	0	0.00042956150718964636
AT2G27040	PVX_P09396	1	1	0.9371469020843506
AT2G34530	MYMIV_Q1KWY0	0	0	0.004501678049564362
AT5G60840	TuMV_6K2	0	0	0.0003522045153658837
AT1G79220	CaMV_P03555	0	0	0.0014982832362875342
AT4G38890	TEV_P3N-PIPO	0	0	0.0003735758364200592
AT5G38160	TEV_VPg	0	0	0.010394767858088017
AT1G63160	TuMV_NIb	0	1	0.7267409563064575
AT3G59470	TEV_NIa-Pro	0	0	0.004757407587021589
AT3G02280	TuMV_CI	0	0	0.003932316787540913
AT5G37247	TEV_P3N-PIPO	0	0	0.0003033239918295294
AT1G67480	TEV_NIa-Pro	0	0	0.0020410148426890373
AT5G23420	TEV_VPg	0	0	0.003168618306517601
AT1G03440	TuMV_P3	0	0	0.00879492424428463
AT1G22770	TuMV_6K1	0	0	0.0013438706519082189
AT5G64070	TEV_VPg	0	0	0.008696552366018295
AT5G27606	TuMV_NIb	0	0	0.0022496627643704414
AT5G07760	TuMV_P3	0	0	0.0006566978991031647
AT3G52770	TuMV_NIb	0	0	0.021940870210528374
AT1G50610	TuMV_6K1	0	0	0.0007238966063596308
AT3G13062	TuMV_CI	0	0	0.008337185718119144
AT5G04850	TuMV_P3	0	0	0.01032098475843668
AT3G29140	TEV_VPg	0	0	0.0004356407152954489
AT2G37640	CaLCuV_Q96707	1	1	0.8101087212562561
AT2G43660	CaLCuV_Q96707	0	0	0.016378501430153847
AT1G67930	TuMV_NIb	1	0	0.06086144596338272
AT1G58235	TEV_P3N-PIPO	0	0	0.0005828211433254182
AT1G73060	TuMV_NIb	1	0	0.4395102262496948
AT4G31450	MYMIV_Q917N4	0	0	0.0014598373090848327
AT4G24670	TEV_VPg	0	0	0.0035600182600319386
AT3G61840	TuMV_NIb	0	0	0.014030111953616142
AT4G22115	TEV_P3N-PIPO	0	0	0.00042336180922575295
AT2G38550	CaLCuV_Q96707	0	0	0.09321525692939758
AT5G20920	TuMV_6K2	0	0	0.003331422572955489
AT3G11710	CMV_Q66125	1	0	0.2134477198123932
AT1G50480	TuMV_NIb	1	0	0.09117097407579422
AT1G28230	CaLCuV_Q96707	1	1	0.6629279851913452
AT4G26600	TuMV_CI	0	0	0.005378215108066797
AT1G18600	TEV_NIa-Pro	0	0	0.1292867809534073
AT2G34540	TuMV_6K1	0	0	0.0006715296185575426
AT3G24180	TuMV_NIb	1	0	0.04257861524820328
AT5G66360	TuMV_CI	0	0	0.004871373064815998
AT4G25650	TuMV_P3	0	0	0.0033234290312975645
AT2G44330	TuMV_NIb	0	0	0.017272895202040672
AT5G17210	TEV_P3N-PIPO	0	0	0.0019052913412451744
AT1G05470	TuMV_CI	0	0	0.06372802704572678
AT1G47890	TuMV_P3	0	0	0.0013675438240170479
AT1G18060	TEV_VPg	1	0	0.04308467358350754
AT3G17850	TEV_VPg	0	0	0.002793745370581746
AT4G02810	TuMV_6K1	0	0	0.0003939000889658928
AT1G72970	TEV_VPg	0	0	0.010243137367069721
AT4G09010	TuMV_CI	0	0	0.024858148768544197
AT3G14250	TuMV_CI	0	0	0.007940240204334259
AT2G32840	TuMV_CI	1	0	0.004796687513589859
AT3G23280	CMV_P03605	0	0	0.0026163954753428698
AT2G43230	TuMV_NIb	1	0	0.13931672275066376
AT1G13190	TuMV_P3	0	0	0.0015696872724220157
AT5G45840	TuMV_P3	0	0	0.0007319360156543553
AT2G31270	CaLCuV_Q96705	0	0	0.00035244887112639844
AT2G20360	TEV_P3N-PIPO	0	0	0.0004232616920489818
AT5G42310	TuMV_NIb	0	0	0.0849032998085022
AT5G14710	TuMV_NIb	0	0	0.018586715683341026
AT1G27410	TuMV_CI	0	0	0.0018870519706979394
AT1G13770	TuMV_CI	0	0	0.004646600689738989
AT2G07215	CaLCuV_Q96706	0	0	0.0026612316723912954
AT2G20208	TuMV_6K2	0	0	0.0008697037701494992
AT3G13170	TEV_VPg	0	0	0.00318534835241735
AT2G23755	CMV_Q00271	0	0	0.002438100753352046
AT5G16710	TuMV_CI	1	0	0.39749065041542053
AT5G24460	TuMV_CI	0	0	0.009975659660995007
AT5G48420	TuMV_6K2	0	0	0.0004426281957421452
AT1G20790	TuMV_CI	0	0	0.0015543655026704073
AT1G01210	TEV_P3N-PIPO	0	0	0.0014379320200532675
AT5G58560	PVX_P07699	0	0	0.0028148966375738382
AT1G34046	CaMV_P03545	0	0	0.0037359667476266623
AT5G04140	TEV_NIa-Pro	1	0	0.0310544241219759
AT1G52825	CaLCuV_Q96707	0	0	0.024299578741192818
AT2G39090	TEV_P3N-PIPO	0	0	0.00027579584275372326
AT5G05490	TuMV_P3	0	0	0.0004337410209700465
AT4G24040	TuMV_P3	0	0	0.0006340531981550157
AT1G20100	TuMV_NIb	1	1	0.6750527024269104
AT5G05130	TEV_P3N-PIPO	0	0	0.00026022837846539915
AT5G38750	TEV_NIa-Pro	0	0	0.009027371183037758
AT1G73470	TuMV_CP	0	0	0.0008063398418016732
AT3G02580	TuMV_CP	0	0	0.003124741604551673
AT3G58460	TuMV_CP	0	0	0.0008325116941705346
AT1G01030	TuMV_6K2	0	0	0.001044874545186758
AT2G14110	TEV_NIa-Pro	0	0	0.0028037824667990208
AT4G02405	TEV_VPg	0	0	0.0059122261591255665
AT5G67100	TEV_P3N-PIPO	0	0	0.00017948466120287776
AT2G19540	TuMV_CI	0	0	0.008416908793151379
AT4G18470	TEV_P3N-PIPO	0	0	0.00026320668985135853
AT2G46360	TuMV_CI	0	0	0.0006068435613997281
AT1G62490	TuMV_CI	0	0	0.0019938992336392403
AT1G21600	TEV_NIa-Pro	0	0	0.18341028690338135
AT3G10840	TuMV_6K2	1	1	0.520536482334137
AT1G23180	TEV_NIa-Pro	0	0	0.0012567640515044332
AT2G02410	TEV_NIa-Pro	0	0	0.005679397378116846
AT5G43185	TEV_VPg	0	0	0.0007426387746818364
AT2G17900	TuMV_6K1	0	0	0.0009408730547875166
AT1G03800	TuMV_6K2	0	0	0.00026310959947295487
AT4G01150	TuMV_NIb	0	1	0.7519726753234863
AT2G39440	TuMV_P3	0	0	0.0011359801283106208
AT1G51355	TuMV_CP	0	0	0.001049824059009552
AT3G02330	TEV_NIa-Pro	0	0	0.0008649060619063675
AT3G57450	TEV_VPg	0	0	0.0034992427099496126
AT4G13980	TEV_NIa-Pro	0	0	0.0036079837009310722
AT5G13780	TuMV_P3	0	0	0.008929300121963024
AT4G29735	CaMV_P13218	0	0	0.00798563752323389
AT5G37940	CaLCuV_Q96705	0	0	0.002430322114378214
AT3G48550	TuMV_CI	0	0	0.004650499206036329
AT1G16020	TuMV_NIb	0	0	0.01875630021095276
AT4G15750	TuMV_NIb	0	0	0.008611158467829227
AT1G64235	TEV_NIa-Pro	0	0	0.0008548321202397346
AT1G69830	CaLCuV_Q96705	0	0	0.0008178646676242352
AT3G02530	CaLCuV_Q96702	0	0	0.009205329231917858
AT1G04945	TEV_NIa-Pro	0	0	0.004954641684889793
AT4G38510	TuMV_NIb	1	1	0.7005156874656677
AT2G32270	CMV_Q66125	0	0	0.12256380170583725
AT1G17210	CMV_P06011	0	0	0.0010313665261492133
AT1G15590	TuMV_CP	0	0	0.00040812461520545185
AT3G44690	TEV_NIa-Pro	0	0	0.0028912601992487907
AT4G27030	TuMV_6K1	0	0	0.0006981538026593626
AT3G05741	TuMV_P3	0	0	0.001055936561897397
AT5G45570	CMV_P06012	0	0	0.0018112367251887918
AT1G64385	CaLCuV_Q96705	0	0	0.0004837554588448256
AT5G25240	TEV_NIa-Pro	0	0	0.0018502305028960109
AT1G61688	TuMV_CP	0	0	0.00034039284219034016
AT4G22756	TuMV_CP	0	0	0.001237907912582159
AT2G07738	TEV_VPg	0	0	0.0010613135527819395
AT1G29250	CaLCuV_Q96706	1	1	0.7858365774154663
AT1G11470	TuMV_P3	0	0	0.00028430373640730977
AT5G52730	TuMV_NIb	0	0	0.0037503005005419254
AT3G43833	TuMV_CP	0	0	0.0006647082627750933
AT2G36250	TEV_P3N-PIPO	0	0	0.0006236385088413954
AT1G48110	TuMV_6K1	0	0	0.0010698391124606133
AT2G44190	TuMV_6K1	0	0	0.0004430796834640205
AT2G40510	TEV_NIa-Pro	0	0	0.15123456716537476
ATMG00510	TuMV_P3	0	0	0.002235851250588894
AT5G08180	TuMV_NIb	0	0	0.1638108789920807
AT4G21460	TEV_NIa-Pro	0	0	0.008037683553993702
AT1G26120	TuMV_P3	0	0	0.0015513927210122347
AT1G72370	TuMV_NIb	1	1	0.7411089539527893
AT4G17370	TuMV_CI	0	0	0.008245673030614853
AT1G27300	TuMV_6K2	0	0	0.0005337711772881448
AT1G07670	TuMV_6K1	0	0	0.004549695178866386
AT2G02060	TEV_VPg	0	0	0.00219617853872478
AT5G43970	TuMV_CI	0	0	0.026126781478524208
AT1G51730	TuMV_6K2	0	0	0.0022912516724318266
AT3G18830	TEV_P3N-PIPO	0	0	0.0012953059049323201
AT5G44650	AlMV_Q2TJB1	0	0	0.003941812552511692
AT3G02550	CaLCuV_Q96705	0	0	0.001545629813335836
AT4G18820	CaLCuV_Q96705	0	0	0.0004421984194777906
AT4G14276	TuMV_NIb	0	0	0.021322062239050865
AT5G09780	GRV_Q67684	0	0	0.0023575434461236
AT3G42660	TEV_P3N-PIPO	0	0	0.000260181725025177
AT1G10610	TEV_P3N-PIPO	0	0	0.00022585692931897938
AT3G24850	TuMV_CP	0	0	0.0002498277754057199
AT3G56990	CaLCuV_Q96702	0	0	0.0006838024128228426
AT3G04020	CMV_P03605	0	0	0.0015730507439002395
AT1G19930	TEV_P3N-PIPO	0	0	0.000884688924998045
AT3G27520	TEV_VPg	0	0	0.0012670211726799607
AT1G24270	TuMV_NIb	0	0	0.03468722105026245
AT3G21473	TuMV_CI	0	0	0.0017554514342918992
AT1G24490	CaLCuV_Q96702	0	0	0.0007394570275209844
AT3G19860	TuMV_6K1	0	0	0.0013802482280880213
AT3G19490	TuMV_P3	0	0	0.003543971572071314
AT4G16215	TEV_VPg	0	0	0.0017986713210120797
AT5G53650	TEV_NIa-Pro	0	0	0.0948733314871788
AT1G34065	TuMV_6K2	0	0	0.006945929955691099
AT4G33930	TuMV_CI	0	0	0.010896292515099049
AT4G19930	TuMV_NIb	0	0	0.005574625451117754
AT1G47550	TuMV_CP	0	0	0.0012293830513954163
AT1G71060	TEV_P3N-PIPO	0	0	0.0003545649233274162
AT3G61200	TuMV_P3	0	0	0.0026169626507908106
AT5G09330	CMV_Q66125	0	0	0.016370851546525955
AT2G25570	TuMV_6K2	0	0	0.0006221391959115863
AT2G47245	TuMV_CI	0	0	0.005048476625233889
AT3G27290	TCV_P17460	0	0	0.0021685161627829075
AT1G23040	TuMV_6K2	0	0	0.006385540124028921
AT3G47470	TEV_VPg	1	1	0.8244693279266357
AT5G12460	TuMV_CI	0	0	0.0064783827401697636
AT5G60160	TuMV_NIb	1	0	0.39874571561813354
AT5G44540	TuMV_CP	0	0	0.0006654238677583635
AT1G77655	TuMV_CI	0	0	0.011902828700840473
AT2G21270	TYLCV_P27256	0	0	0.048086412250995636
AT5G42797	CMV_Q66125	0	0	0.004070274997502565
AT1G50270	TuMV_CP	0	0	0.0006112310802564025
AT5G52610	TuMV_6K1	0	0	0.0007978255162015557
AT4G32915	TuMV_NIb	1	0	0.15437494218349457
AT2G05630	TEV_NIa-Pro	0	0	0.04165961965918541
AT4G15730	TEV_P3N-PIPO	0	0	0.0007616313523612916
AT1G56085	TGMV_P03562	0	0	0.001846885308623314
AT1G63850	TuMV_CI	0	0	0.007780786603689194
AT5G18290	TCV_P17460	0	0	0.03408835083246231
AT5G19070	TEV_NIa-Pro	0	0	0.006631487514823675
AT1G43020	TEV_NIa-Pro	0	0	0.001052645267918706
AT3G07740	TEV_VPg	0	0	0.0021588164381682873
AT4G29580	TuMV_CP	0	0	0.0002998698328156024
AT3G52600	TuMV_CP	0	0	0.0014477858785539865
AT4G36195	TGMV_P03562	0	0	0.007414185907691717
AT3G56130	TEV_NIa-Pro	1	0	0.09241599589586258
AT4G24230	TuMV_CI	0	0	0.004686284344643354
AT1G59840	TEV_P3N-PIPO	0	0	0.0010957280173897743
AT5G18580	TuMV_P3	0	0	0.0010983810061588883
AT5G59500	TEV_NIa-Pro	0	0	0.018029969185590744
AT2G44000	TuMV_CP	0	0	0.0005430461023934186
AT2G20380	CaLCuV_Q96707	0	0	0.007658268325030804
AT3G05670	CMV_Q00271	0	0	0.001506790635176003
AT3G27200	TuMV_CI	0	0	0.07331278920173645
AT4G08960	CaLCuV_Q96705	0	0	0.000586349458899349
AT4G26145	TEV_P3N-PIPO	0	0	0.00032332795672118664
AT2G15770	TuMV_6K1	0	0	0.0008187289931811392
AT4G24190	TEV_VPg	1	0	0.01335964072495699
AT3G23810	TEV_NIa-Pro	1	1	0.8496719598770142
AT2G33740	TuMV_P3	0	0	0.005609001498669386
AT1G63900	CaLCuV_Q96706	0	0	0.009858337230980396
AT2G27370	TEV_VPg	0	0	0.016620706766843796
AT3G54250	TuMV_CI	0	0	0.006659445818513632
AT5G11330	CaLCuV_Q96707	0	0	0.024776317179203033
AT4G39790	TEV_P3N-PIPO	0	0	0.00035708060022443533
AT2G27600	CaLCuV_Q96705	0	0	0.008213709108531475
AT3G13410	CaLCuV_Q96705	0	0	0.0012916986597701907
AT5G62090	CaLCuV_Q96707	0	0	0.027103722095489502
AT1G27930	CaLCuV_Q96706	1	1	0.8533909916877747
AT3G53110	TEV_NIa-Pro	1	0	0.10477140545845032
AT5G06130	TuMV_6K2	1	0	0.0030391309410333633
AT2G29452	TuMV_6K1	0	0	0.00039710046257823706
AT2G26780	CaLCuV_Q96702	0	0	0.000493804516736418
AT2G31880	TEV_VPg	0	0	0.005863223224878311
AT4G32570	TuMV_NIb	0	0	0.03368472307920456
AT3G45050	CaLCuV_Q96705	0	0	0.0028490438126027584
AT1G43970	TuMV_CI	0	0	0.006081783678382635
AT2G43260	TuMV_6K2	0	0	0.0005976574029773474
AT4G01970	AMV_P03593	0	0	0.011221686378121376
AT1G05460	TEV_P3N-PIPO	0	0	0.00018872438522521406
AT4G37310	TuMV_NIb	1	0	0.24069735407829285
AT4G00830	TuMV_P3	0	0	0.0019656200893223286
AT4G27390	TuMV_CI	0	0	0.07329277694225311
AT3G16170	TuMV_P3	0	0	0.0006729101878590882
AT5G42780	TuMV_CI	0	0	0.0015935138799250126
AT1G67635	CaLCuV_Q96702	0	0	0.00030345472623594105
AT4G38600	TuMV_P3	0	0	0.000488484394736588
AT5G61990	CaLCuV_Q96702	0	0	0.000334342650603503
AT2G35670	TuMV_6K2	0	0	0.00022617779904976487
AT1G29880	TuMV_6K2	0	0	0.0035026760306209326
AT5G65274	TEV_P3N-PIPO	0	0	0.003544272854924202
AT1G29900	TuMV_NIb	1	0	0.37272822856903076
AT3G10530	CaLCuV_Q96707	0	0	0.06563901901245117
AT5G16950	TuMV_NIb	0	0	0.03393104299902916
AT1G01840	CaLCuV_Q96706	0	0	0.004630111623555422
AT1G21440	TuMV_NIb	1	0	0.049203917384147644
AT5G24830	TEV_NIa-Pro	0	0	0.0009366638259962201
AT3G04880	CaLCuV_Q96702	0	0	0.0008157421252690256
AT1G65820	CaLCuV_Q96706	0	0	0.01902913674712181
AT1G09460	TuMV_6K2	0	0	0.0014737381134182215
AT4G19510	TGMV_P03562	0	0	0.001228189212270081
AT5G05270	CaLCuV_Q96706	0	0	0.08818724751472473
AT2G01120	TEV_P3N-PIPO	0	0	0.0005549171473830938
AT5G60970	TuMV_6K1	0	0	0.0014446608256548643
AT3G10080	TEV_P3N-PIPO	0	0	0.00038371645496226847
AT4G16340	TuMV_6K1	0	0	0.0008185608894564211
AT3G04560	TEV_VPg	0	0	0.006013392470777035
AT2G43240	TuMV_P3	0	0	0.009360146708786488
AT3G54310	TuMV_CP	0	0	0.0004216596717014909
AT3G57280	TEV_P3N-PIPO	0	0	0.0032876920886337757
AT5G51545	TEV_VPg	0	0	0.0976002886891365
AT2G44060	CaLCuV_Q96707	0	0	0.09756413102149963
AT4G27330	CaLCuV_Q96706	0	0	0.020361842587590218
AT1G65470	TEV_VPg	0	0	0.001048032776452601
AT1G26220	TuMV_P3	0	0	0.004912780597805977
AT3G62460	CaLCuV_Q96706	0	0	0.013595541007816792
AT5G04238	CaLCuV_Q96702	0	0	0.00041992339538410306
AT1G25425	TEV_NIa-Pro	0	0	0.0011689005186781287
AT3G11820	TuMV_CP	0	0	0.0029393574222922325
AT3G18970	CaLCuV_Q96707	0	0	0.004781074821949005
AT2G14910	BYDV_P09516	0	0	0.013535045087337494
AT3G27930	TEV_VPg	0	0	0.03457467630505562
AT4G32630	TEV_NIa-Pro	0	0	0.015552004799246788
AT5G62470	TuMV_6K2	0	0	0.0047109718434512615
AT5G26790	TuMV_NIb	0	0	0.01345255970954895
ATCG01100	TuMV_NIb	1	0	0.2554904520511627
AT5G08280	TEV_VPg	0	0	0.342656672000885
AT5G06020	CaMV_P03549	0	0	0.0011385405668988824
AT5G52550	TuMV_CP	0	0	0.0004670663911383599
AT2G46830	TuMV_6K1	0	0	0.002470282604917884
AT2G18270	CaLCuV_Q96705	0	0	0.0004432847781572491
AT5G09320	TuMV_NIb	1	0	0.023737432435154915
AT1G28540	TuMV_CI	0	0	0.015808261930942535
AT3G01500	TEV_VPg	1	1	0.6207476258277893
AT4G19490	TuMV_NIb	0	0	0.049655865877866745
AT5G38660	TuMV_CI	0	1	0.8666675090789795
AT4G10180	TEV_P3N-PIPO	0	0	0.0004231707425788045
AT5G03730	TuMV_6K1	0	0	0.0007454607984982431
AT2G47270	TEV_P3N-PIPO	0	0	0.0005298008327372372
AT3G59950	TuMV_6K2	0	0	0.0010527776321396232
AT5G63960	TuMV_CI	0	0	0.015470435842871666
AT1G24822	TEV_VPg	0	0	0.00284363585524261
AT5G54590	CaLCuV_Q96707	0	0	0.01188127975910902
AT4G16807	TuMV_P3	0	0	0.0005929588805884123
AT3G17680	TuMV_NIb	0	0	0.02025967836380005
AT1G31920	CaLCuV_Q96705	0	0	0.0003947227378375828
AT1G26350	TEV_VPg	0	0	0.0015397523529827595
AT1G02030	TuMV_CP	0	0	0.0014666517963632941
AT3G58875	TEV_NIa-Pro	0	0	0.0014970717020332813
AT5G60380	TuMV_6K2	0	0	0.0008003459079191089
AT2G43490	CaLCuV_Q96707	0	0	0.006314134690910578
AT4G35080	TuMV_NIb	0	0	0.2638014256954193
AT5G47400	TuMV_NIb	0	0	0.1394621878862381
AT3G62180	CaLCuV_Q96706	0	0	0.049945082515478134
AT1G27760	TuMV_NIb	0	0	0.05064721405506134
AT2G01913	CMV_P03605	0	0	0.0007248892798088491
AT2G31345	TuMV_NIb	0	0	0.0074434783309698105
AT3G22250	TuMV_P3	0	0	0.0010914354352280498
AT1G73920	TEV_P3N-PIPO	0	0	0.00017344736261293292
AT1G32060	TuMV_NIb	1	0	0.20100872218608856
AT1G11925	TEV_NIa-Pro	0	0	0.006357940845191479
AT1G15165	TEV_VPg	0	0	0.002298245206475258
AT1G52620	CaLCuV_Q96705	0	0	0.00045927066821604967
AT1G46264	CaLCuV_Q96705	0	0	0.0017719807801768184
AT1G80160	TEV_NIa-Pro	0	0	0.013042058795690536
AT4G24170	CaLCuV_Q96706	0	0	0.022762903943657875
AT3G10880	TuMV_6K1	0	0	0.0005316979368217289
AT5G17820	TuMV_P3	0	0	0.0025644456036388874
AT5G03870	TuMV_CI	1	0	0.004014226142317057
AT5G48120	RSV_P26658	0	0	0.002844073809683323
AT3G56880	CMV_Q66125	0	0	0.023013757541775703
AT5G18770	TEV_P3N-PIPO	0	0	0.0011421323288232088
